energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,playlist_subgenre,type,playlist_id,release_year,release_day,is_pop_90,playlist_genre_ambient,playlist_genre_arabic,playlist_genre_blues,playlist_genre_brazilian,playlist_genre_classical,playlist_genre_country,playlist_genre_electronic,playlist_genre_folk,playlist_genre_gaming,playlist_genre_hip-hop,playlist_genre_indian,playlist_genre_indie,playlist_genre_j-pop,playlist_genre_jazz,playlist_genre_k-pop,playlist_genre_korean,playlist_genre_latin,playlist_genre_lofi,playlist_genre_metal,playlist_genre_pop,playlist_genre_punk,playlist_genre_r&b,playlist_genre_reggae,playlist_genre_rock,playlist_genre_soul,playlist_genre_turkish,playlist_genre_world,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12
0.02265055033747485,0.3178118931831108,0.7913381318823226,0.05233258411175501,-0.7667000432849763,0.3823714382220286,"Charli xcx, Billie Eilish",4,-0.015748092349242883,85,https://api.spotify.com/v1/tracks/3WOhcATHxK2SLNeP5W3v1v,spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3WOhcATHxK2SLNeP5W3v1v,3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,2024-08-01,1.6113437758598235,3ThlxfLSy4bfKzxWqmC7VN,1,7,-1.1701054088664529,-0.8358070678943371,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.4040502293784913,-0.5210909272865516,0.11019860256223431,0.2078108565041806,-0.5458085938269205,0.2182214251441248,Sabrina Carpenter,4,-0.45953268095911065,88,https://api.spotify.com/v1/tracks/5N3hjp1WNayUPZrA8kJmJP,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/5N3hjp1WNayUPZrA8kJmJP,5N3hjp1WNayUPZrA8kJmJP,Please Please Please,2024-06-06,-0.2660961154714555,5bBaoign62r1i7OV8w7mi9,1,9,-0.47035477453143554,0.18320230425980327,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7548901599735148,-0.6321866947350135,-0.2781145870501529,0.9526339100416664,0.14299270018207122,0.2518932226985666,Tate McRae,4,-0.5136283192998169,79,https://api.spotify.com/v1/tracks/1f18HzFpegqvH4ibGJyeMJ,spotify:track:1f18HzFpegqvH4ibGJyeMJ,2 hands,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1f18HzFpegqvH4ibGJyeMJ,1f18HzFpegqvH4ibGJyeMJ,2 hands,2024-11-14,-0.2660961154714555,2BdJwrx2wMJi7x06wWkUFg,1,1,-0.5476324414351035,-0.41783252203003285,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.24390280648649373,-1.4737215965657446,0.4475854722254553,0.5258474683378676,-0.7326558413971757,0.3234457925017555,Shaboozey,4,-0.7270055594214914,86,https://api.spotify.com/v1/tracks/2FQrifJ1N335Ljm3TjTVVf,spotify:track:2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2FQrifJ1N335Ljm3TjTVVf,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),2024-04-12,-0.2660961154714555,6egBeCLeGITzGSo5VyRjwZ,1,9,-0.726694183254804,-0.6444972898530625,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.49676252779965885,0.6820261515210592,0.5749012720983692,0.5170681851973117,1.0455599130214395,1.8092138595914993,Chappell Roan,4,-0.578743439524741,88,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,The Rise and Fall of a Midwest Princess,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,2023-09-22,-0.2660961154714555,0EiI8ylL0FmWWpgHVTsZjZ,1,6,-0.4962727244348664,-0.8197009058826488,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2023,22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.3396282655102085,-0.7435018022968979,-0.570940926757854,1.1437957203602227,2.494417807316215,-0.11007860101168244,Lady Gaga,4,0.1715830996824621,86,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,2024-10-25,-0.2660961154714555,52BWvTRMsPqjHzrbQomgwP,0,11,0.27167409042033314,-0.691637276228736,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6547998536203871,-0.4162463530706292,0.5239749521492035,0.8087669476093308,1.1009807067922779,0.6096560717145109,LISA,4,0.16156538887862762,82,https://api.spotify.com/v1/tracks/5G345YEhvleYxQLfYUlEFv,spotify:track:5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/5G345YEhvleYxQLfYUlEFv,5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),2024-10-08,-0.2660961154714555,1OGxb1Z5KDBVOwDtyKu8wz,0,5,-0.9908906082874801,-0.39819086104016893,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.949802861819079,0.02700345947053576,-0.2080908971200503,0.4131328009204078,-0.07077321864830546,0.9211201990930973,Morgan Wallen,4,-0.7159860775372734,86,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,2024-10-18,-0.2653576557808652,0TxewlKVKdpP18dGg279ep,0,5,-0.1563462266200527,-0.8559201287479579,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.3522741843028592,-0.19686968296262647,-0.7746462065545162,-0.19830178941701865,-0.31620816249058986,-0.7961414761834338,Gracie Abrams,3,-0.6699046078396348,90,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,The Secret of Us,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",2024-06-21,-0.2660961154714555,56bdWeO40o3WfAD2Lja4dl,1,10,-0.9672515332443247,1.683825203885407,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.6284602993169324,-0.048741993031343724,0.47941442219368374,-0.4877349303734105,0.41217941278328635,0.5381035019113221,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",4,-0.5797452106051244,86,https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,spotify:track:1BJJbSX6muJVF2AK7uH1x4,Move,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,1BJJbSX6muJVF2AK7uH1x4,Move,2024-06-07,1.8366365628195773,4M8ThNHbNjda2cPwL8XZHS,0,8,-0.6194340060625871,-0.6719956152388721,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
